Channel Wavelength(nm) Current BackGround Spectrum1 Spectrum2 Spectrum3 Spectrum4 Spectrum5 Spectrum6 Spectrum7 Spectrum8 Spectrum9 Spectrum10 Spectrum11 Spectrum12 Spectrum13 
0 173,78 -6 344 -5 13 -5 -7 -1 8 0 7 26 -9 -2 2 -6 
1 174,04 0 352 5 4 3 -3 0 10 -6 2 -1 3 1 -10 0 
2 174,31 22 331 -2 3 0 2 0 -5 0 6 11 -7 3 17 22 
3 174,58 9 325 14 1 12 -8 8 3 26 -1 4 -10 -7 5 9 
4 174,84 -9 334 -11 11 18 2 20 6 0 3 8 -4 -8 5 -9 
5 175,11 7 353 -8 15 9 9 -26 -4 3 3 -9 -8 -4 -3 7 
6 175,38 4 340 -6 -7 10 -5 7 -8 1 -5 12 -13 -10 -10 4 
7 175,64 8 350 8 -9 4 -5 14 1 6 -1 -8 1 -10 -6 8 
8 175,91 6 341 7 1 5 1 -2 -6 4 12 -11 -1 -12 -1 6 
9 176,17 8 339 8 8 11 7 -1 8 12 15 15 -10 4 -2 8 
10 176,44 0 350 7 5 -9 3 -3 1 4 0 1 6 9 -11 0 
11 176,71 -13 340 0 -3 -2 -6 11 -22 -4 0 8 -11 4 -13 -13 
12 176,97 0 339 3 11 -5 -2 -4 -5 17 -3 5 -13 5 8 0 
13 177,24 13 352 -5 -12 7 -7 5 1 -7 -3 -9 0 23 1 13 
14 177,51 -9 336 28 -2 -8 0 5 -4 -19 7 18 -3 -1 -2 -9 
15 177,77 -6 350 -5 5 -6 5 4 5 6 6 3 -16 24 2 -6 
16 178,04 -2 349 -5 11 4 -14 -13 -1 -11 0 0 -2 -4 -5 -2 
17 178,3 5 338 6 10 -1 16 9 15 14 4 -4 3 16 2 5 
18 178,57 -13 340 1 1 3 11 -11 -7 -3 -2 -7 0 -5 -4 -13 
19 178,84 14 351 5 1 12 10 -1 15 4 5 7 8 5 -1 14 
20 179,1 11 344 -12 -1 5 -11 -3 0 2 -3 3 15 -5 0 11 
21 179,37 -1 343 1 0 14 -9 10 12 1 23 12 6 -2 9 -1 
22 179,64 5 352 -3 -12 3 -13 -3 -5 9 -3 8 2 -1 9 5 
23 179,9 7 336 6 1 7 6 -10 -4 0 -7 -1 7 1 -2 7 
24 180,17 12 357 -2 -12 -19 8 12 0 -5 -10 -8 11 1 -4 12 
25 180,43 -1 352 -3 4 9 2 0 -2 -9 0 9 0 -2 -4 -1 
26 180,7 2 344 6 8 -11 7 8 -2 10 9 -3 9 -9 0 2 
27 180,97 -9 342 -3 -16 14 -10 8 -12 19 1 -3 -14 -5 -4 -9 
28 181,23 -10 342 19 5 -2 5 7 -2 21 10 12 9 -7 -9 -10 
29 181,5 8 354 0 -5 3 -1 5 5 -11 -2 6 -9 10 4 8 
30 181,77 6 349 7 15 -3 9 -8 5 -2 -8 2 -19 6 5 6 
31 182,03 0 342 8 -4 -11 -2 9 -1 1 -6 -3 -20 -6 -8 0 
32 182,3 4 348 -7 -17 14 2 2 3 5 4 -2 0 4 -2 4 
33 182,56 2 351 15 7 -5 -16 10 -4 4 -19 -8 -4 14 -12 2 
34 182,83 -5 341 -9 8 5 -8 -3 -5 8 -17 -9 -4 1 -2 -5 
35 183,1 4 339 3 11 3 7 6 1 19 4 14 19 11 9 4 
36 183,36 -10 341 -4 -6 9 -5 5 -3 12 10 19 16 -3 10 -10 
37 183,63 -2 336 8 8 3 -9 -9 -5 8 12 8 1 -2 -8 -2 
38 183,9 0 336 21 -1 7 -4 -2 21 4 12 13 17 21 3 0 
39 184,16 -11 356 -1 -2 -12 5 -10 -5 -9 -1 1 -8 -10 -9 -11 
